Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
IBRD only;IBD;GDP (current US$);NY.GDP.MKTP.CD;303365509462.99;289787688621.37;302668951794.66;323218965734.80;366582389603.58;401064461680.54;413178553913.21;425021843269.35;449140157719.36;501821674146.03;545686988356.86;596065474473.50;670791571112.12;862779371496.64;1088303861790.40;1174943135072.71;1280301305937.35;1451175903427.20;1564826758520.89;1875080316797.15;2211609200100.58;2395135947123.42;2376972102400.87;2343363013702.68;2396038699199.73;2530560541608.03;2633030422142.31;2691268444761.31;2910957096296.36;3022215916677.57;3458053916106.51;3725463572908.93;3714865897328.99;3980761832379.21;4352211442051.06;4892965415325.23;5347996494306.56;5661994983578.66;5506988616077.42;5345537275390.42;5811794725423.67;5897138633075.86;5989579907539.88;6744327167763.42;8028177591623.03;9600200128533.74;11384903698457.20;14151713028352.00;16994597688249.90;16486399279166.90;20019039739130.00;23645033386793.80;25140839772231.00;26561030339655.50;27475647429348.00;25950065325005.50;26153434029171.90;28864183920440.60;30807716110874.30;31538957028550.60
IDA & IBRD total;IBT;GDP (current US$);NY.GDP.MKTP.CD;339774875345.43;329224860178.84;345512155263.05;371659425913.93;413341407531.62;454165650874.30;471063412294.28;483390321111.41;510476483301.16;571134749223.71;626337695159.58;676694348969.31;754477514918.60;957879149937.30;1217773600982.84;1331122390624.55;1442541586087.22;1627280563019.93;1765508678874.53;2107735550898.48;2487283802958.38;2809442154921.97;2766172219616.93;2664756697277.08;2689109983127.48;2830731091452.16;2926752621149.68;3002925563260.16;3228770109538.72;3334924454582.00;3796906925093.55;4070078526483.41;4048107921040.18;4299454878914.02;4661944370069.23;5247308859805.03;5737496429929.38;6066186495551.12;5916146759497.47;5766668268199.82;6282095000587.45;6362527862651.22;6490034064388.07;7306342782867.61;8686614671986.44;10365565795124.70;12305785784593.20;15231370479927.00;18288688816469.40;17759470414920.70;21483723192036.10;25307796387400.40;26931505224687.80;28527413148525.70;29578253145897.40;28039830398545.90;28183036024025.60;30964942653522.80;33032316632670.90;33852003085093.20
IDA total;IDA;GDP (current US$);NY.GDP.MKTP.CD;37746759197.39;39858688762.16;42973987800.48;48330165292.94;47394508713.67;53602178177.96;58150899140.93;58735478039.89;61748278168.78;69723953423.17;80766380600.33;81232127259.85;84819443901.18;97366095733.00;131715191205.08;157620250175.72;164288310481.67;178889878331.69;203035556891.62;235946311961.67;279479571509.52;412704888575.19;388874984426.96;324677508434.34;298485376603.85;306476879795.75;301342804065.05;318718103925.96;325901579704.40;318312310241.29;342195618186.13;347321743912.12;335597602619.88;320003192561.39;309645677115.65;354487693253.55;389763001865.42;404078891735.73;409815446414.59;422915473505.01;472835273132.42;467693968656.87;503419191734.45;565332194358.25;662229587466.48;769482461874.84;926015806840.98;1084802509988.83;1300131198880.77;1279723664535.54;1469119672665.19;1664987161326.89;1794078345206.92;1973428801628.54;2112917151582.24;2102314112248.16;2039741254149.59;2107387269941.84;2231098324742.68;2320313648145.49
IDA blend;IDB;GDP (current US$);NY.GDP.MKTP.CD;12078454511.56;12925998732.93;13822953556.67;14629644577.81;15964807407.95;17328250572.90;18851263750.97;18943407180.75;20006178479.79;22936707421.91;31459741132.86;29205634290.85;32722637121.75;34822882589.55;50549841899.16;57902828312.37;70214170790.68;73785003943.94;79968589973.05;98387691754.08;126438765047.35;244370124596.38;223100441442.52;169266416425.64;145314770148.35;144997853740.23;129760824748.15;133325683546.64;138016261356.19;132893952096.21;145134846992.33;147516184665.50;146935713351.58;131254419149.33;135001595065.80;155031699620.57;171869994910.44;176120904009.21;173138952580.22;181191750607.63;206220309154.06;205812503835.25;227250101496.28;255051877153.84;310739206919.43;371637039069.26;465384285717.40;536928460701.61;636082441232.07;596416476067.59;700031820002.65;804396356884.61;889578509972.17;965837023753.58;1036701798768.23;999758125096.09;931080758172.09;922589446187.66;964268064192.79;991547520067.22
Indonesia;IDN;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;5667756644.83;7076465295.33;8337423312.88;9150684931.51;9333536359.80;10997590361.45;16273253012.05;25802409638.55;30463855421.69;37269156626.51;45808915662.65;51455719099.92;51400186379.30;72482337370.35;85518233450.77;90158449307.24;81052283404.61;84853699994.05;85289491750.32;79954072569.85;75929617576.88;84300174477.20;94451427898.34;106140727357.04;116621996217.13;128026966579.96;158006700301.53;176892143931.51;202132028723.12;227369679374.97;215748998609.64;95445547872.72;140001351215.46;165021012077.81;160446947784.91;195660611165.18;234772463823.81;256836875295.45;285868618224.02;364570514304.85;432216737774.86;510228634992.26;539580085612.40;755094160363.07;892969107923.09;917869910105.75;912524136718.02;890814755233.23;860854235065.08;931877364177.74;1015618742565.81;1042240309412.58;1119190780752.80
IDA only;IDX;GDP (current US$);NY.GDP.MKTP.CD;26697169010.42;27980149924.85;30305006154.21;35197557641.37;32545810091.52;37694453113.40;40829285332.27;41358098617.75;43369884972.42;48554644990.68;50352175124.60;53569731660.38;53261897882.49;64429722469.27;83027664700.40;102494361422.58;94884820410.25;106551685627.15;125514877095.44;139238696367.42;152932121164.43;155996317799.39;155381852003.57;149643041419.35;149629439833.13;158489210689.54;170609223066.40;184897556115.73;187154356950.16;184887783925.58;196272296598.42;198976874138.46;187360166677.93;188487928186.04;173637185798.46;198258028418.39;216442683543.47;226648959032.58;235866216508.98;240649905426.85;265070796314.10;260269681998.66;274173001670.48;308043102387.99;348513382668.85;394071631122.28;455549929998.36;542166854768.28;658065149649.05;680042887754.69;763982967227.14;853829332625.35;895130563808.95;998443037641.44;1066194850212.59;1095337766619.45;1105541093456.11;1185503744780.45;1268823087329.56;1331970889524.39
Isle of Man;IMN;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;914727080.64;1023086918.63;1180919719.41;1382548249.78;1567465656.85;1563667799.62;1659131243.74;1947332921.75;2328658227.85;2822358473.17;3032400000.00;3422651333.95;4466100440.18;5928420955.88;5487083657.89;5920177688.50;6566098381.67;6690725118.48;7000748788.49;7708834951.46;7085288006.11;6846691871.46;6979581724.58;7491969312.88;
India;IND;GDP (current US$);NY.GDP.MKTP.CD;37029883875.46;39232435784.09;42161481858.70;48421923458.74;56480289940.83;59554854574.79;45865462033.91;50134942203.45;53085455870.82;58447995016.85;62422483054.52;67350988020.90;71463193830.41;85515269585.52;99525899115.78;98472796457.11;102717164465.89;121487322474.30;137300295308.04;152991653792.86;186325345089.75;193490610032.10;200715145360.92;218262273410.10;212158234164.06;232511877842.04;248985994044.20;279033584092.16;296588994812.06;296042354986.13;320979026419.63;270105341879.23;288208430383.96;279296022987.92;327275583539.56;360281952716.80;392897054348.07;415867753863.87;421351477504.74;458820417337.81;468394937262.37;485441014538.64;514937948870.08;607699285433.87;709148514804.66;820381595512.90;940259888792.14;1216735441524.86;1198895582137.51;1341886602798.69;1675615335600.56;1823050405350.42;1827637859135.70;1856722121394.53;2039127446298.55;2103587817041.78;2294797978291.98;2652754685834.59;2713165057513.35;2868929415617.02
Not classified;INX;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;IRL;GDP (current US$);NY.GDP.MKTP.CD;1939329775.44;2088012282.36;2260349684.09;2430843768.45;2766608945.87;2945704143.00;3104034393.23;3343636773.37;3278584478.33;3787077343.73;4401258741.26;5104356075.12;6325627458.69;7490133127.53;7906317436.94;9495165505.23;9465077837.53;11261810688.28;14665537601.93;18341273372.02;21773901925.88;20694943592.34;21500471719.20;20790917098.95;20130728188.49;21295485966.52;28748959304.79;33961141151.69;37818133173.37;39285384529.52;49364680213.63;49847127646.09;55985504488.81;52480251192.00;57166035335.69;69222625000.00;75880630040.32;82826141356.26;90082052259.73;98692079693.16;99852958356.37;109135253691.28;127949874835.31;164284689616.25;193870692823.44;211649034945.90;232083467569.94;269917942786.75;275038895561.74;236316405946.10;222148757577.89;237472361733.55;224999484361.83;238543539440.55;258471884599.61;291499812214.55;300523297823.58;335663113507.85;382674360648.25;388698711348.16
Iran, Islamic Rep.;IRN;GDP (current US$);NY.GDP.MKTP.CD;4199134390.13;4426949094.75;4693566416.44;4928628018.39;5379845647.32;6197319929.69;6789938673.21;7555383689.96;8623172959.98;9743089606.11;10976245154.45;13731801564.69;17153463263.66;27081698249.16;46209092072.59;51776222349.69;68055295080.17;80600122701.46;77994316621.63;90391877324.99;94362275579.83;100499312748.72;125948756439.67;156365156618.81;162276728618.74;180183629598.69;209094561833.82;134009995922.57;123057861333.92;120496362916.25;124813263926.25;;;63743623232.01;71841461172.55;96419225743.62;120403931885.44;113919163421.12;110276913362.54;113848450088.35;109591707802.23;126878750295.96;128626917503.72;153544751395.43;190043433964.84;226452138291.54;266298911661.14;349881601458.56;412336172446.85;416397025729.36;486807615326.15;580764902917.44;598868460912.85;460293149324.33;432687036177.82;384951479697.42;417983583565.54;445345256459.11;453996479250.21;
Iraq;IRQ;GDP (current US$);NY.GDP.MKTP.CD;1684121534.58;1831700364.04;1954634836.18;1978437692.52;2340521142.54;;;;2896947633.72;3008120974.52;3281713805.66;3865346534.65;4113848002.40;5134367778.14;11516762614.29;13458516762.61;17754825601.08;19838130714.53;23762275651.88;37816457839.49;53405689129.70;38424991534.03;42595309882.75;40595046638.79;46802508845.29;48284979092.96;47127693792.22;56609842393.05;62503055644.90;65641363782.57;179885815374.72;;;;;;;;;;;;;;36627901762.06;49954890353.26;65140293687.54;88840050497.10;131613661510.48;111660855042.74;138461538461.54;185470085470.09;217807625616.48;234648370497.43;234648370506.00;177498577312.92;174896224010.15;195473049873.10;224228010473.77;234094042938.92
Iceland;ISL;GDP (current US$);NY.GDP.MKTP.CD;248434096.97;253885656.33;284916516.16;340061650.12;434267936.91;523694949.37;628893310.40;621225962.15;474399471.62;414709311.35;527496590.91;671259090.91;840914343.98;1156175524.24;1517467733.87;1408989590.11;1671998133.61;2211828832.91;2515601785.25;2857724333.52;3386502001.00;3498247418.40;3211446625.92;2770107918.59;2868747038.05;2988537813.47;3995619693.36;5528616187.31;6115814943.97;5681096090.94;6478459743.53;6920116566.63;7091625415.54;6227928899.82;6399064571.29;7134341221.52;7438183248.12;7580988980.92;8494094897.99;8971608730.45;9003639602.63;8205357404.60;9294652008.42;11414055065.25;13834750404.96;16812530830.38;17216420304.93;21514962938.10;17905251722.90;13164652470.43;13683689692.66;15158548262.77;14724078148.32;16033517403.21;17758050015.54;17389101639.00;20618363251.62;24488176540.59;25737594324.02;24188038473.54
Israel;ISR;GDP (current US$);NY.GDP.MKTP.CD;2598500000.00;3138500000.00;2510000000.00;2992333333.33;3405333333.33;3663333333.33;3980000000.00;4030000000.00;4619000000.00;5329333333.33;7073333333.33;6735000000.00;8805000000.00;11365000000.00;16397500000.00;15413333333.33;15236250000.00;17433000000.00;16901764705.88;21589200000.00;24248823529.41;25668421052.63;27934609053.50;31200693950.18;29262189631.65;27600861820.34;34216514316.44;41106183368.87;50274157858.53;50076054059.70;59217144628.51;67793699706.02;75870773860.36;76250990071.02;86643876656.37;100384808554.45;109995847354.08;114692616976.87;115932846767.19;117111535135.40;132343042699.83;130756336638.37;121123828570.22;126965980105.84;135477431950.02;142528909909.31;154034316621.03;178959188676.03;216105164994.43;207468170790.63;233995676087.70;261468634287.10;257180147032.14;292636164056.03;309558454690.92;299813121135.46;318950599043.54;353253406982.75;370587977125.73;394652210295.85
Italy;ITA;GDP (current US$);NY.GDP.MKTP.CD;40385288344.19;44842760293.19;50383891898.99;57710743059.83;63175417019.01;67978153850.52;73654870011.28;81133120065.42;87942231678.35;97085082807.38;113395315985.13;124672365792.76;145260039840.64;175492055795.42;199564489431.38;227695851126.93;224717278436.85;257596313364.06;315058323066.39;393677161500.82;477256775943.93;430702851303.02;427272645669.29;443042373788.88;437887689001.54;452217492140.76;640386352773.09;805713128174.49;891608957155.61;928661332204.35;1181222653522.95;1246220156079.29;1320161644933.23;1064958075550.63;1099216688280.50;1174662070605.02;1312426527795.21;1241879604365.62;1270052525928.40;1252023758789.69;1143829832319.88;1167012796420.58;1270712309429.70;1574145823927.77;1803226967966.23;1857524312896.41;1947919708944.93;2210292636189.43;2398856598798.89;2191241872742.43;2134017843247.16;2291991045770.29;2087077032435.15;2141315327318.21;2159133919743.77;1835899237320.04;1875797463583.87;1961796197354.36;2091544955092.31;2003576145498.04
Jamaica;JAM;GDP (current US$);NY.GDP.MKTP.CD;699050678.99;748028839.42;777712445.75;826690466.19;897931401.37;972140557.19;1096738065.24;1148025407.35;1083883355.33;1191287651.51;1404776071.04;1539865513.93;1875048859.93;1905917553.19;2375096249.04;2860411285.89;2966010229.90;3249697393.03;2644449232.29;2425033998.19;2679409453.24;2979061412.37;3293533288.42;3619294120.69;2373566957.49;2100223149.71;2754566176.20;3286987551.72;3828310734.98;4404970058.84;4592224067.37;4071219198.04;3530892749.02;5405097570.69;5419134875.34;6538840169.73;7368000000.00;8375077442.97;8763219645.29;8851581632.65;8985352831.94;9194717836.00;9719017925.93;9430230564.47;10174664853.95;11243868485.74;11930171468.38;12799593017.71;13709402085.32;12120460872.80;13220556882.70;14444655299.88;14807086889.21;14262589157.74;13897804560.35;14187696311.36;14075894320.32;14806340821.09;15713908816.15;16458071067.82
Jordan;JOR;GDP (current US$);NY.GDP.MKTP.CD;;;;;;599831979.84;658078969.48;631755810.70;561187342.48;698963875.67;639596751.61;678241388.97;788574628.96;943700547.78;1197454206.77;1363039399.62;1708734939.76;2096568478.59;2602748691.10;3271728271.73;3910036925.14;4384685230.02;4680567375.89;4920407601.21;4966710013.00;4993829194.12;6401380000.00;6755599113.74;6277197435.21;4220945005.22;4160003917.43;4344250257.01;5311329067.37;5605841535.58;6237739516.24;6727446632.42;6928359238.36;7246188575.46;7912327362.48;8149106064.88;8460424400.56;8975689844.85;9582453032.44;10195660789.84;11411390409.03;12588665303.24;15056929760.23;17110587447.11;22657662394.96;24537876123.69;27133804244.37;29524149164.90;31634561670.44;34454440180.66;36847643587.24;38587017944.34;39892551148.83;41408960786.80;42932112676.06;44502895861.68
Japan;JPN;GDP (current US$);NY.GDP.MKTP.CD;44307342950.40;53508617739.38;60723018683.73;69498131797.33;81749006381.51;90950278257.78;105628070343.11;123781880217.60;146601072685.51;172204199480.89;212609187919.44;240151807460.24;318031297492.35;432082670450.72;479625998613.41;521541905673.25;586161858999.67;721411786536.81;1013612173518.84;1055012119526.33;1105385973763.87;1218988935129.81;1134518001884.56;1243323592058.83;1318381627003.76;1398892744820.69;2078953333673.55;2532808573157.03;3071683013178.91;3054914166263.18;3132817652848.04;3584420077100.84;3908809463463.86;4454143876947.21;4907039384469.68;5449116304981.10;4833712542207.10;4414732843544.43;4032509760872.94;4562078822335.45;4887519660744.86;4303544259842.72;4115116279069.77;4445658071221.86;4815148854362.11;4755410630912.14;4530377224970.40;4515264514430.57;5037908465114.48;5231382674593.70;5700098114744.41;6157459594823.72;6203213121334.12;5155717056270.83;4850413536037.84;4389475622588.97;4922538141454.62;4866864409657.68;4954806619995.19;5081769542379.77
Kazakhstan;KAZ;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26932728898.81;24881135586.40;24906939560.11;23409027475.69;21250839258.09;20374307047.12;21035357832.80;22165932062.97;22135245413.23;16870817134.78;18291990619.14;22152694161.89;24636593223.35;30833699702.76;43151647002.61;57123671733.90;81003884545.41;104849886825.58;133441612246.80;115308661142.93;148047348240.64;192626507971.58;207998568865.79;236634552078.10;221415572819.50;184388432148.72;137278320084.17;166805800595.70;179339994859.38;181665908556.50
Kenya;KEN;GDP (current US$);NY.GDP.MKTP.CD;791265458.82;792959472.14;868111400.01;926589348.57;998759333.64;997919319.98;1164519673.20;1232559505.92;1353295457.53;1458379415.40;1603447357.25;1778391289.19;2107279157.38;2502142444.16;2973309272.04;3259344935.77;3474542392.03;4494378855.33;5303734882.53;6234390975.27;7265315331.62;6854491453.90;6431579357.31;5979198463.83;6191437070.44;6135034338.30;7239126716.93;7970820530.75;8355380879.13;8283114648.37;8572359162.86;8151479004.21;8209129171.74;5751789915.05;7148145375.79;9046326059.99;12045858436.24;13115773737.57;14093998843.73;12896013576.73;12705357103.01;12986007425.88;13147743910.72;14904517649.85;16095337093.84;18737897744.79;25825524820.81;31958195182.24;35895153327.85;37021512048.82;40000088346.80;41953433591.41;50412754861.02;55096728047.94;61448046801.60;64007750169.33;69188755364.30;78965004656.18;87778582964.14;95503088538.09
Kyrgyz Republic;KGZ;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2675000000.00;2569444444.44;2316562500.00;2028295454.55;1681006993.01;1661018518.52;1827570586.17;1767864035.72;1645963749.83;1249061487.01;1369688498.07;1525116370.28;1605643104.73;1919008090.50;2211534585.00;2460248026.18;2834168889.42;3802566170.82;5139957784.91;4690062255.12;4794357795.07;6197766118.60;6605139933.41;7335027591.92;7468096566.71;6678178340.45;6813092065.84;7702934800.13;8271108638.40;8454619607.82
